rundir,bioboost,biospherism1,biospherism2,boostceil,credit,egoism1,egoism2,frame1,frame2,habitadjust,hedonism1,hedonism2,maxlinks,newsubcatapp,newsubcatstep,planning1,planning2,visits,split,rep,prep,biospheric.boost.ceiling,biospheric.boost.factor,credit.multiple.limit,habit.adjustment.factor,max.links,visits.per.step,appliance.elect.error,appliance.gas.error,space.heating.elect.error,space.heating.gas.error,space.heating.oil.error,water.heating.elect.error,water.heating.gas.error,water.heating.oil.error,appliance.elect.p.error,appliance.gas.p.error,space.heating.elect.p.error,space.heating.gas.p.error,space.heating.oil.p.error,water.heating.elect.p.error,water.heating.gas.p.error,water.heating.oil.p.error,appliance.elect.abs.error,appliance.gas.abs.error,space.heating.elect.abs.error,space.heating.gas.abs.error,space.heating.oil.abs.error,water.heating.elect.abs.error,water.heating.gas.abs.error,water.heating.oil.abs.error,calibration.error,abs.space.error,rel.space.error,abs.appliances.error,rel.appliances.error,abs.total.error,rel.total.error,abs.appliances.ratio.error,rel.appliances.ratio.error
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,7,5,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,251155,19433,10986.78,1583438.959,0,5461,558645,0,1.27149062411405,0.714658723153869,0.167811397412595,0.946232081701192,NA,0.189756419611522,1.39726921653177,NA,251155,19433,10986.78,1583438.959,0,5461,558645,0,2429119.739,1594425.739,1.91692367354732,270588,2.20411178355287,2429119.739,2.01543465651031,0.00879417932574925,1.09361609736792
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,7,6,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,234637,36036,9669.21800000001,1558952.509,0,5461,533213,0,1.18786703657203,1.3252427184466,0.147687037008752,0.93159945918974,NA,0.189756419611522,1.33365931988034,NA,234637,36036,9669.21800000001,1558952.509,0,5461,533213,0,2377968.727,1568621.727,1.90208428097069,270673,2.20449003203987,2377968.727,1.99405221518127,0.00991361493727493,1.10553275147786
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,7,7,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,244605,35214,10986.78,1558327.864,0,5461,559694,0,1.23833076829614,1.295013239188,0.167811397412595,0.931226183582674,NA,0.189756419611522,1.39989294968635,NA,244605,35214,10986.78,1558327.864,0,5461,559694,0,2414288.644,1569314.644,1.90248276425252,279819,2.24518956924172,2414288.644,2.00923487655908,0.0110317064206431,1.11743509702894
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,7,8,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,237815,30391,9669.21800000001,1583635.724,0,5461,543033,0,1.20395589486048,1.11764489555752,0.147687037008752,0.946349664608002,NA,0.189756419611522,1.35822086380599,NA,237815,30391,9669.21800000001,1583635.724,0,5461,543033,0,2410004.942,1593304.942,1.91627912468097,268206,2.1935119259523,2410004.942,2.00744417871939,0.00870707743305844,1.09268887733237
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,4,1,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,238600,45846,14253.746,1632569.083,0,5461,548490,0,1.20793001498522,1.6860105913504,0.21771083380428,0.975591280704428,NA,0.189756419611522,1.37186977879603,NA,238600,45846,14253.746,1632569.083,0,5461,548490,0,2485219.829,1646822.829,1.94705623542889,284446,2.26577963688145,2485219.829,2.03888593999574,0.0104538023613229,1.11128317304801
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,4,2,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,237261,47505,14253.746,1556683.901,0,5461,549421,0,1.20115122919282,1.74702118270079,0.21771083380428,0.930243783520526,NA,0.189756419611522,1.37419837323542,NA,237261,47505,14253.746,1556683.901,0,5461,549421,0,2410585.647,1570937.647,1.90341612216097,284766,2.26720363118548,2410585.647,2.00768692837588,0.0121426676453492,1.12926153930759
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,4,3,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,241340,35459,7861.856,1530962.786,0,5461,527133,0,1.22180146612126,1.30402324213004,0.120081501733592,0.914873349408245,NA,0.189756419611522,1.31845217252108,NA,241340,35459,7861.856,1530962.786,0,5461,527133,0,2348217.642,1538824.642,1.88494854866851,276799,2.23175062299751,2348217.642,1.98161549487772,0.0118576897246616,1.12622788263735
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,4,4,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,243557,52521,11025.964,1678739.866,0,5461,552852,0,1.23302519136527,1.93148720211827,0.1684098914023,1.00318203553811,NA,0.189756419611522,1.38277990655608,NA,243557,52521,11025.964,1678739.866,0,5461,552852,0,2544156.83,1689765.83,1.97175193198404,296078,2.31754182983268,2544156.83,2.06352312539477,0.0115638151613793,1.12309951912427
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,4,5,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,236836,41004,11025.964,1567058.97,0,5461,545208,0,1.19899963549471,1.50794351279788,0.1684098914023,0.936443721372163,NA,0.189756419611522,1.3636609206327,NA,236836,41004,11025.964,1567058.97,0,5461,545208,0,2406593.934,1578084.934,1.9075263898841,277840,2.23638305446778,2406593.934,2.00601828946362,0.010787627697001,1.11483682188449
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,4,6,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,230300,48321,8537.78,1531310.27,0,5461,539774,0,1.16591065570451,1.77703000882613,0.13040552305601,0.915080999034908,NA,0.189756419611522,1.35006953268036,NA,230300,48321,8537.78,1531310.27,0,5461,539774,0,2363704.05,1539848.05,1.88553709098814,278621,2.23985849056604,2363704.05,1.98808921255231,0.0118962929548849,1.1266388230589
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,4,7,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,224876,66743,5373.67200000001,1655440.786,0,5461,567760,0,1.13845125754323,2.45450867902324,0.0820771333873013,0.989258962062609,NA,0.189756419611522,1.4200674316929,NA,224876,66743,5373.67200000001,1655440.786,0,5461,567760,0,2525654.458,1660814.458,1.95510255301383,291619,2.29769935920256,2525654.458,2.05578865703786,0.011054049406478,1.11767294334295
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,4,8,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,237812,44358,14253.746,1579295.556,0,5461,551451,0,1.20394070714025,1.63128861429832,0.21771083380428,0.943756065291634,NA,0.189756419611522,1.37927575960702,NA,237812,44358,14253.746,1579295.556,0,5461,551451,0,2432631.302,1593549.302,1.91641965143201,282170,2.25565147739409,2432631.302,2.01690258034769,0.0111199091006052,1.11837403520265
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,8,1,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,239300,46408,8939.416,1640319.231,0,5461,542497,0,1.21147381637034,1.70667843483377,0.136540086450489,0.980222617222864,NA,0.189756419611522,1.35688023370984,NA,239300,46408,8939.416,1640319.231,0,5461,542497,0,2482924.647,1649258.647,1.94845702766024,285708,2.27139551441794,2482924.647,2.03792649476611,0.0107618151699754,1.11456204149239
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,8,2,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,246038,17732,17520.712,1589744.616,0,5461,567656,0,1.24558543598882,0.65210355987055,0.267610270195965,0.950000218714425,NA,0.189756419611522,1.41980730943543,NA,246038,17732,17520.712,1589744.616,0,5461,567656,0,2444152.328,1607265.328,1.92430747501561,263770,2.17377180491278,2444152.328,2.02171866614664,0.00706511854834455,1.07520984067281
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,8,3,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,224250,62836,12877.408,1626750.193,0,5461,547240,0,1.13528208659026,2.31082671373934,0.196688732415879,0.972114026108286,NA,0.189756419611522,1.3687433093554,NA,224250,62836,12877.408,1626750.193,0,5461,547240,0,2479414.601,1639627.601,1.9429183977558,287086,2.27752758988964,2479414.601,2.03645920507383,0.0111201162721365,1.1183762405921
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,8,4,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,245299,45762,8939.416,1549312.468,0,5461,546434,0,1.24184419424082,1.68292144748455,0.136540086450489,0.925838759662127,NA,0.189756419611522,1.36672736186007,NA,245299,45762,8939.416,1549312.468,0,5461,546434,0,2401207.884,1558251.884,1.89612078307606,291061,2.29521626913492,2401207.884,2.00376678174916,0.0136634668654726,1.14545080297785
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,8,5,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,237889,47556,15086.406,1520690.644,0,5461,553701,0,1.20433052529262,1.74889673433363,0.230428831085519,0.908734918714126,NA,0.189756419611522,1.38490340460016,NA,237889,47556,15086.406,1520690.644,0,5461,553701,0,2380384.05,1535777.05,1.88319593693894,285445,2.27022516909932,2380384.05,1.9950618824453,0.0129562375429731,1.13792218129934
fgridln07-0641,6.65320006738515,0.969448034509213,0.990049509828505,2390,2.46921513847379,1.1697550396638,2.35650900847264,0.860169790493352,0.943491997779258,0.369657112810046,3.70468287969649,4.87093934291883,17,5,3,5,15,4,0,8,6,2390,6.65320006738515,2.46921513847379,0.369657112810046,17,4,244452,28799,10942.698,1605225.877,0,5461,544131,0,1.23755619456482,1.05909826419535,0.167138091674176,0.959251516808442,NA,0.189756419611522,1.36096715456264,NA,244452,28799,10942.698,1605225.877,0,5461,544131,0,2439011.575,1616168.575,1.92942756166879,273251,2.21596208615166,2439011.575,2.01956969890022,0.00913504283203992,1.09724466917799
