rundir,bioboost,biospherism1,biospherism2,boostceil,credit,egoism1,egoism2,frame1,frame2,habitadjust,hedonism1,hedonism2,maxlinks,newsubcatapp,newsubcatstep,planning1,planning2,visits,split,rep,prep,biospheric.boost.ceiling,biospheric.boost.factor,credit.multiple.limit,habit.adjustment.factor,max.links,visits.per.step,appliance.elect.error,appliance.gas.error,space.heating.elect.error,space.heating.gas.error,space.heating.oil.error,water.heating.elect.error,water.heating.gas.error,water.heating.oil.error,appliance.elect.p.error,appliance.gas.p.error,space.heating.elect.p.error,space.heating.gas.p.error,space.heating.oil.p.error,water.heating.elect.p.error,water.heating.gas.p.error,water.heating.oil.p.error,appliance.elect.abs.error,appliance.gas.abs.error,space.heating.elect.abs.error,space.heating.gas.abs.error,space.heating.oil.abs.error,water.heating.elect.abs.error,water.heating.gas.abs.error,water.heating.oil.abs.error,calibration.error,abs.space.error,rel.space.error,abs.appliances.error,rel.appliances.error,abs.total.error,rel.total.error,abs.appliances.ratio.error,rel.appliances.ratio.error
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,7,3,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,172775,48552,14209.664,1959851.768,0,5461,555374,0,0.874686120448746,1.78552515445719,0.217037528065861,1.17116899752901,NA,0.189756419611522,1.38908787129951,NA,172775,48552,14209.664,1959851.768,0,5461,555374,0,2756223.432,1974061.432,2.13524488206817,221327,1.98490121039516,2756223.432,2.15217243061504,0.00730111091436426,0.922277965352397
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,7,4,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,176381,33640,16114.986,1882027.718,0,5461,540478,0,0.892941760155522,1.23712856722565,0.246139298315285,1.12466287083599,NA,0.189756419611522,1.35183036026933,NA,176381,33640,16114.986,1882027.718,0,5461,540478,0,2654102.704,1898142.704,2.09158547713881,210021,1.93458971164115,2654102.704,2.1094833343575,0.0077882997844269,0.917091725794737
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,7,5,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,178203,29767,6005.514,1880709.369,0,5461,554815,0,0.902165768903649,1.09469696969697,0.0917278489713002,1.12387505131722,NA,0.189756419611522,1.38768971416566,NA,178203,29767,6005.514,1880709.369,0,5461,554815,0,2654960.883,1886714.883,2.08501355638035,207970,1.92546279814881,2654960.883,2.10984207529731,0.00820931544471198,0.912609915544261
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,7,6,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,180348,26087,24970.57,1991555.787,0,5461,569630,0,0.913024988862339,0.959363047955281,0.381398939988697,1.19011469778865,NA,0.189756419611522,1.42474462997609,NA,180348,26087,24970.57,1991555.787,0,5461,569630,0,2798052.357,2016526.357,2.15966564628158,206435,1.9186320754717,2798052.357,2.16965799932029,0.01086856174476,0.884301616232958
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,7,7,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,176876,27527,8939.416,1835677.262,0,5461,532115,0,0.895447733992143,1.01231979994116,0.136540086450489,1.09696474693964,NA,0.189756419611522,1.33091302912369,NA,176876,27527,8939.416,1835677.262,0,5461,532115,0,2586595.678,1844616.678,2.06080368580804,204403,1.90958971164115,2586595.678,2.08126365763355,0.00774857915130302,0.917514561231712
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,7,8,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,178215,41731,8165.53200000001,1899011.11,0,5461,545937,0,0.902226519784537,1.53467931744631,0.124719830153809,1.13481181296929,NA,0.189756419611522,1.36548427761048,NA,178215,41731,8165.53200000001,1899011.11,0,5461,545937,0,2678520.642,1907176.642,2.09678072168043,219946,1.97875578497686,2678520.642,2.11969066176406,0.00624583890242564,0.933511582926015
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,8,1,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,173831,32846,20954.21,1873460.848,0,5461,559206,0,0.88003219796687,1.207928802589,0.320053306043897,1.11954347726057,NA,0.189756419611522,1.39867237601673,NA,173831,32846,20954.21,1873460.848,0,5461,559206,0,2665759.058,1894415.058,2.08944177939209,206677,1.91970897116412,2665759.058,2.11435599074825,0.00864797513844823,0.907940280427775
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,8,2,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,192778,26823,13411.29,1826795.901,0,5461,538062,0,0.975952776315257,0.986429832303619,0.204843213025614,1.0916574197076,NA,0.189756419611522,1.34578752013446,NA,192778,26823,13411.29,1826795.901,0,5461,538062,0,2603331.191,1840207.191,2.05826787437474,219601,1.97722054111784,2603331.191,2.08825953339127,0.00499500380933524,0.946827015273761
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,8,3,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,173791,38845,17697.04,1903199.345,0,5461,550256,0,0.879829695030578,1.42854516034128,0.270303493149638,1.1373146201032,NA,0.189756419611522,1.37628685482177,NA,173791,38845,17697.04,1903199.345,0,5461,550256,0,2689249.385,1920896.385,2.10467068283947,212636,1.94622641509434,2689249.385,2.12417555284954,0.00786955665898413,0.916226727345355
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,8,4,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,181137,28567,20131.346,1882529.627,0,5461,566544,0,0.91701935928071,1.05056634304207,0.307484932260085,1.12496280181545,NA,0.189756419611522,1.41702600222104,NA,181137,28567,20131.346,1882529.627,0,5461,566544,0,2684369.973,1902660.973,2.0941838470147,209704,1.93317906728373,2684369.973,2.12213583287664,0.00836438573348425,0.910959156023123
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,8,5,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,173071,41759,18275.004,1880631.279,0,5461,548864,0,0.876184642177312,1.53570903206826,0.279131279497793,1.12382838626402,NA,0.189756419611522,1.37280521845267,NA,173071,41759,18275.004,1880631.279,0,5461,548864,0,2668061.283,1898906.283,2.09202459678208,214830,1.9559896760413,2668061.283,2.11531838013341,0.00707559661605905,0.924678617843776
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,8,6,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,187801,24735,12230.872,1820329.911,0,5461,555035,0,0.950756348467053,0.909642541924095,0.18681358158574,1.08779347083658,NA,0.189756419611522,1.38823997278721,NA,187801,24735,12230.872,1820329.911,0,5461,555035,0,2605592.783,1832560.783,2.05387057173386,212536,1.94578141687433,2605592.783,2.08920493713519,0.00644887737828669,0.931350190825448
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,8,7,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,175313,41868,19832.568,1871455.392,0,5461,541474,0,0.88753493175651,1.53971756398941,0.302921415588581,1.11834505606798,NA,0.189756419611522,1.35432153111963,NA,175313,41868,19832.568,1871455.392,0,5461,541474,0,2655403.96,1891287.96,2.08764344528623,217181,1.96645158419366,2655403.96,2.11002729290272,0.00639201345684394,0.931955520579291
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,8,8,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,174924,44513,14665.178,1886406.993,0,5461,548169,0,0.885565590701065,1.63698882024125,0.223995020696186,1.12727983972894,NA,0.189756419611522,1.37106690144368,NA,174924,44513,14665.178,1886406.993,0,5461,548169,0,2674139.171,1901072.171,2.09327015744563,219437,1.97649074403702,2674139.171,2.11785909396258,0.00627046736004495,0.933249407229897
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,4,1,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,180978,19365,19504.402,1751154.28,0,5461,542204,0,0.916214410108947,0.712157987643425,0.297909028424799,1.04645546980277,NA,0.189756419611522,1.35614738927296,NA,180978,19365,19504.402,1751154.28,0,5461,542204,0,2518666.682,1770658.682,2.01827186025996,200343,1.89152278390886,2518666.682,2.05286758657418,0.00738310130412417,0.921405158461989
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,4,2,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,180316,31335,19504.402,1787708.302,0,5461,534510,0,0.912862986513304,1.15236098852604,0.297909028424799,1.06829943678048,NA,0.189756419611522,1.33690334457195,NA,180316,31335,19504.402,1787708.302,0,5461,534510,0,2558834.704,1807212.704,2.03929337748421,211651,1.94184318262727,2558834.704,2.06965885501905,0.00580136416348837,0.938243120559788
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,4,3,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,182447,19384,19504.402,1878768.636,0,5461,553396,0,0.923651330444291,0.71285672256546,0.297909028424799,1.12271530732066,NA,0.189756419611522,1.38414054605665,NA,182447,19384,19504.402,1878768.636,0,5461,553396,0,2658961.038,1898273.038,2.0916604297234,201831,1.89814435742257,2658961.038,2.11151424318315,0.0094925718750828,0.898949350472332
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,4,4,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,169185,36984,21938.708,1744405.283,0,5461,527535,0,0.856511481916488,1.36010591350397,0.335090467535245,1.04242240149634,NA,0.189756419611522,1.31945764509319,NA,169185,36984,21938.708,1744405.283,0,5461,527535,0,2505508.991,1766343.991,2.0157905641888,206169,1.91744838020648,2505508.991,2.04736733262353,0.00596103298989524,0.936543408529154
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,4,5,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,184840,32014,22732.184,1870324.178,0,5461,551131,0,0.935766068607995,1.17733156810827,0.347209970826778,1.1176690647568,NA,0.189756419611522,1.37847538343021,NA,184840,32014,22732.184,1870324.178,0,5461,551131,0,2666502.362,1893056.362,2.08866041937194,216854,1.96499644001424,2666502.362,2.1146667109774,0.00664872546953323,0.929222761115873
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,4,6,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,176671,29847,15791.718,1835430.747,0,5461,544197,0,0.894409906443643,1.09763901147396,0.241201722900215,1.09681743440808,NA,0.189756419611522,1.36113223214911,NA,176671,29847,15791.718,1835430.747,0,5461,544197,0,2607398.465,1851222.465,2.06460254726302,206518,1.9190014239943,2607398.465,2.08995975874897,0.00768417310060658,0.91820017871684
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,4,7,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,185558,25431,15272.53,1888152.695,0,5461,553317,0,0.939400996314447,0.935238305383936,0.233271677536619,1.12832303702309,NA,0.189756419611522,1.383942953188,NA,185558,25431,15272.53,1888152.695,0,5461,553317,0,2673192.225,1903425.225,2.09462335368736,210989,1.93889729441082,2673192.225,2.11746324612898,0.0079218671828923,0.915669869574077
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,4,8,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,174496,34093,19504.402,1842720.126,0,5461,553739,0,0.883398809282735,1.25378787878788,0.297909028424799,1.10117342440458,NA,0.189756419611522,1.38499844927116,NA,174496,34093,19504.402,1842720.126,0,5461,553739,0,2630013.528,1862224.528,2.07092962275848,208589,1.92821733713065,2630013.528,2.0994134379401,0.00766021009263032,0.918455270545746
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,2,1,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,171413,31353,11897.808,1778038.599,0,5461,552243,0,0.867790895467984,1.15302294792586,0.181726382673245,1.06252101182313,NA,0.189756419611522,1.3812566906446,NA,171413,31353,11897.808,1778038.599,0,5461,552243,0,2550406.407,1789936.407,2.0293581103074,202766,1.90230509077964,2550406.407,2.06613560965088,0.00744870489681698,0.920706792862002
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,2,2,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,173466,31206,13176.186,1858809.078,0,5461,542559,0,0.878184358673201,1.14761694616064,0.201252249087382,1.11078786672762,NA,0.189756419611522,1.3570353065941,NA,173466,31206,13176.186,1858809.078,0,5461,542559,0,2624677.264,1871985.264,2.07654283489544,204672,1.91078675685297,2624677.264,2.09718274205678,0.00834920382509297,0.911120770991563
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,2,3,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,169720,44853,18769.702,1937304.603,0,5461,562746,0,0.859219958689401,1.64949249779347,0.286687266117823,1.1576952537177,NA,0.189756419611522,1.40752653747261,NA,169720,44853,18769.702,1937304.603,0,5461,562746,0,2738854.305,1956074.305,2.12490083018668,214573,1.95484603061588,2738854.305,2.1449116878752,0.00832413319619225,0.91138765370447
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,2,4,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,170946,42680,14361.502,1819458.231,0,5461,534124,0,0.865426673686769,1.56957928802589,0.219356692275969,1.08727257195615,NA,0.189756419611522,1.33593789080868,NA,170946,42680,14361.502,1819458.231,0,5461,534124,0,2587030.733,1833819.733,2.05459456974178,213626,1.95063189747241,2587030.733,2.0814455218362,0.00590381465627805,0.937152511083551
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,2,5,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,176681,33252,9463.50199999999,1806255.268,0,5461,537509,0,0.894460532177717,1.22285966460724,0.144544943562799,1.07938274008539,NA,0.189756419611522,1.34440437005393,NA,176681,33252,9463.50199999999,1806255.268,0,5461,537509,0,2568621.77,1815718.77,2.04418505295919,209933,1.93419811320755,2568621.77,2.07375010084872,0.00632156184627637,0.932705494464325
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,2,6,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,176727,44673,16707.644,1902796.866,0,5461,558451,0,0.894693410554453,1.64287290379523,0.255191519909578,1.13707410654261,NA,0.189756419611522,1.39678398847458,NA,176727,44673,16707.644,1902796.866,0,5461,558451,0,2704816.51,1919504.51,2.10387024221254,221400,1.98522605909576,2704816.51,2.13068301231044,0.00641298800999297,0.931732241551526
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,2,7,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,173103,30871,19871.752,1873648.478,0,5461,546574,0,0.876346644526346,1.13529714621948,0.303519909578286,1.11965560127045,NA,0.189756419611522,1.36707752643743,NA,173103,30871,19871.752,1873648.478,0,5461,546574,0,2649529.23,1893520.23,2.08892718096528,203974,1.90768066927732,2649529.23,2.10757150435353,0.00890954137712571,0.905155846592488
fgridln10-0641,8.76228473455743,0.526151861620264,0.765742291185691,473,-11.3802524850394,1.42184425487351,2.54817659948635,0.599209778517512,0.777927381312887,0.587494728447155,2.69504386124842,4.29908615073235,14,2,2,13,15,3,0,2,8,473,8.76228473455743,-11.3802524850394,0.587494728447155,14,3,168707,43743,11868.42,1829008.335,0,5461,542469,0,0.854091571827791,1.60867166813769,0.181277512180966,1.0929795268956,NA,0.189756419611522,1.35681020079437,NA,168707,43743,11868.42,1829008.335,0,5461,542469,0,2601256.755,1840876.755,2.058652927794,212450,1.94539871840513,2601256.755,2.08739236567891,0.00639012875275248,0.931975583695496
