1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11
owned,rented,owned,rented,owned,rented,owned,rented,owned,rented,owned,rented,owned,rented,owned,rented,owned,rented,owned,rented,owned,rented
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
238,211,313,277,365,299,429,368,441,368,475,399,524,417,506,404,506,404,671,524,866,689
