rundir,bioboost,biospherism1,biospherism2,boostceil,credit,egoism1,egoism2,frame1,frame2,habitadjust,hedonism1,hedonism2,maxlinks,newsubcatapp,newsubcatstep,planning1,planning2,visits,rep,prep,biospheric.boost.ceiling,biospheric.boost.factor,credit.multiple.limit,habit.adjustment.factor,max.links,visits.per.step,appliance.elect.error,appliance.gas.error,space.heating.elect.error,space.heating.gas.error,space.heating.oil.error,water.heating.elect.error,water.heating.gas.error,water.heating.oil.error,appliance.elect.p.error,appliance.gas.p.error,space.heating.elect.p.error,space.heating.gas.p.error,space.heating.oil.p.error,water.heating.elect.p.error,water.heating.gas.p.error,water.heating.oil.p.error,appliance.elect.abs.error,appliance.gas.abs.error,space.heating.elect.abs.error,space.heating.gas.abs.error,space.heating.oil.abs.error,water.heating.elect.abs.error,water.heating.gas.abs.error,water.heating.oil.abs.error,calibration.error,abs.space.error,rel.space.error,abs.appliances.error,rel.appliances.error,abs.total.error,rel.total.error,abs.appliances.ratio.error,rel.appliances.ratio.error
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,5,3,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,42085,20275,-5619.53200000004,35920.8389999992,5673.966,-18688,48108,479,0.128202784911155,0.398808001730955,-0.0351792412670592,0.0108615758956053,0.311790636333663,-0.254106385293158,0.0577075326395186,0.129424479870305,42085,20275,5619.53200000004,35920.8389999992,5673.966,18688,48108,479,176849.336999999,35975.2729999991,1.01032263565375,62360,1.16449138504067,128234.272999999,1.02685483334244,0.0106415778958283,1.13403701012948
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,5,4,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,49369,14834,11161.016,204041.034,13019.505,-18688,78871,1767,0.150391904200518,0.291783866716497,0.0698698885689243,0.0616969769723035,0.715436036927135,-0.254106385293158,0.0946090215101745,0.477438530126993,49369,14834,11161.016,204041.034,13019.505,18688,78871,1767,391750.554999999,228221.554999999,1.06548520036521,64203,1.16935279656457,354374.555,1.0742131521682,0.00703157081787212,1.08856682140257
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,5,5,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,56552,20724,10867.136,292879.833,4348.206,-18688,84081,247,0.172273348991224,0.407639804087413,0.0680301489921122,0.0885596390001293,0.238938674579624,-0.254106385293158,0.100858631659254,0.0667387192650635,56552,20724,10867.136,292879.833,4348.206,18688,84081,247,488387.175,308095.174999999,1.08840389448065,77276,1.20383637380377,451011.175,1.09445080208943,0.00793496643059448,1.09994562707206
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,5,6,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,48278,20044,4494.83799999999,101057.299000002,2154.035,-18688,70733,1767,0.147068410358578,0.39426424595291,0.028138462501565,0.0305572351161791,0.118366578744917,-0.254106385293158,0.084847154448139,0.477438530126993,48278,20044,4494.83799999999,101057.299000002,2154.035,18688,70733,1767,267216.172000002,107706.172000002,1.03090488211769,68322,1.18021777435454,229840.172000002,1.04813315013264,0.0100050002684665,1.12601893586248
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,5,7,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,49650,25807,-2421.13800000004,49460.2819999997,7252.449,-18688,71266,743,0.151247909488864,0.507622101142823,-0.0151567422060851,0.0149555695723323,0.398530003297066,-0.254106385293158,0.0854865099585918,0.200756552283167,49650,25807,2421.13800000004,49460.2819999997,7252.449,18688,71266,743,225287.869,54291.5929999994,1.0155782649266,75457,1.19903826877829,183069.592999999,1.03833845114156,0.0122873362655169,1.15476631676315
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,5,8,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,62871,1169,9760.18799999997,144917.700000001,4845.366,-18688,84242,305,0.191522805991428,0.0229941580282854,0.0611004632527856,0.043819538768752,0.266258160237389,-0.254106385293158,0.101051757807814,0.082410159416374,62871,1169,9760.18799999997,144917.700000001,4845.366,18688,84242,305,326798.254000001,159523.254000001,1.04577311836781,64040,1.16892283992952,289422.254000001,1.06061083526995,0.00810777766847588,1.10212228751369
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,6,1,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,64892,8401,-4257.88799999998,394452.964,-70.6980000000003,-18688,97007,247,0.197679342246755,0.165247152776412,-0.0266551145611617,0.119272848992546,-0.00388493241015498,-0.254106385293158,0.116363902443706,0.0667387192650635,64892,8401,4257.88799999998,394452.964,70.6980000000003,18688,97007,247,588016.55,390124.378,1.11194110504016,73293,1.19333013283814,541983.378,1.11350220927727,0.00569173991067939,1.07169085332366
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,6,2,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,66715,17239,-10223.652,213176.282999999,-70.6980000000003,-18688,76485,247,0.203232714633426,0.339090068648085,-0.064001827970452,0.0644592509920933,-0.00388493241015498,-0.254106385293158,0.0917469159793295,0.0667387192650635,66715,17239,10223.652,213176.282999999,70.6980000000003,18688,76485,247,402844.632999999,202881.932999999,1.05821432613141,83954,1.22145140698693,344879.932999999,1.07222478754855,0.0110494778158624,1.13917475250647
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,6,3,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,54087,16181,3818.91399999999,152819.162,-6377.976,-18688,68703,247,0.164764263454667,0.318279273785873,0.0239070614748966,0.046208746025276,-0.350476755687438,-0.254106385293158,0.0824120856184595,0.0667387192650635,54087,16181,3818.91399999999,152819.162,6377.976,18688,68703,247,320922.052,150260.1,1.04311517707167,70268,1.18535087626745,270790.1,1.05670888785156,0.0096651518293545,1.12173834240898
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,6,4,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,51142,8518,-7519.95600000001,245927.449999998,-6377.976,-18688,85137,247,0.155792962478943,0.167548535573084,-0.0470762238637787,0.0743623962399017,-0.350476755687438,-0.254106385293158,0.102125347267205,0.0667387192650635,51142,8518,7519.95600000001,245927.449999998,6377.976,18688,85137,247,423557.381999998,232029.517999998,1.0665778457117,59660,1.15736940396932,358385.517999998,1.07505312841158,0.00607906912298478,1.07656949538797
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,6,5,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,52825,19822,4274.42800000001,260285.254,-6377.976,-18688,74725,247,0.160919855362523,0.389897519620764,0.0267586578189559,0.0787038421020165,-0.350476755687438,-0.254106385293158,0.0896357232994103,0.0667387192650635,52825,19822,4274.42800000001,260285.254,6377.976,18688,74725,247,437244.658,258181.706,1.0740818751675,72647,1.19162613292254,387112.706,1.08106917878633,0.00811921190168383,1.10226630848946
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,6,6,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,55244,12557,-2416.23999999999,363977.789,-6377.976,-18688,71007,247,0.168288811919493,0.246995416904345,-0.0151260798798046,0.110057907598934,-0.350476755687438,-0.254106385293158,0.085175828763081,0.0667387192650635,55244,12557,2416.23999999999,363977.789,6377.976,18688,71007,247,530515.005,355183.573000001,1.10191529649484,67801,1.17884349578484,475550.573000001,1.09958984509405,0.00572228985512666,1.07207564806495
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,6,7,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,51980,15966,356.027999999991,129122.871,-6377.976,-18688,85538,247,0.158345746933155,0.314050237022758,0.00222879679479148,0.0390435719840782,-0.350476755687438,-0.254106385293158,0.102606363326664,0.0667387192650635,51980,15966,356.027999999991,129122.871,6377.976,18688,85538,247,308275.875,123100.923,1.03532220524831,67946,1.17922597254608,258143.923,1.05406052429158,0.0094275795751225,1.11874597840444
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,6,8,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,52189,18755,-4992.58799999999,330785.038999999,-6377.976,-18688,71175,247,0.158982419905626,0.368909695312654,-0.0312544635031926,0.100021238541486,-0.350476755687438,-0.254106385293158,0.0853773517007096,0.0667387192650635,52189,18755,4992.58799999999,330785.038999999,6377.976,18688,71175,247,503209.602999999,319414.475,1.09165182006986,70944,1.18713400930606,443092.475,1.09279246720115,0.00685403905701244,1.08633070316318
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,4,1,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,46789,18173,9755.28999999998,29649.3670000001,-6377.976,-18688,72992,247,0.142532496214994,0.357461791144594,0.0610698009265054,0.00896523741906927,-0.350476755687438,-0.254106385293158,0.0875569182344671,0.0667387192650635,46789,18173,9755.28999999998,29649.3670000001,6377.976,18688,72992,247,202671.633,33026.6810000003,1.00947657561392,64962,1.17135486457685,152539.681,1.03194487413957,0.0107255283677164,1.13509441631126
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,4,2,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,63773,2917,12914.5,141389.735,7252.449,-18688,75436,743,0.194270552504196,0.0573772104093314,0.080847001377238,0.0427527691533611,0.398530003297066,-0.254106385293158,0.0904885971604458,0.200756552283167,63773,2917,12914.5,141389.735,7252.449,18688,75436,743,323113.684,161556.684,1.04635658460078,66690,1.17591293246252,285737.684,1.05983921227889,0.00869511272936341,1.10952012233445
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,4,3,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,57718,10375,14139,230686.371,2154.035,-18688,82909,1767,0.175825313995534,0.204075611243337,0.0885125829472894,0.0697538697995978,0.118366578744917,-0.254106385293158,0.0994527692610346,0.477438530126993,57718,10375,14139,230686.371,2154.035,18688,82909,1767,418436.406,246979.406,1.07086752120321,68093,1.17961372484886,381060.406,1.07980170555912,0.00733871681208993,1.09243550808994
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,4,4,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,55420,5897,21892.534,386722.591,4348.206,-18688,101651,247,0.168824957580521,0.115993626939948,0.137051045448854,0.116935374830519,0.238938674579624,-0.254106385293158,0.121934572219583,0.0667387192650635,55420,5897,21892.534,386722.591,4348.206,18688,101651,247,594866.331,412963.331,1.11849444490036,61317,1.16174019013052,557490.331,1.11674967681244,0.0031985004005162,1.04028701709276
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,4,5,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,51938,-4509,12042.656,322374.957999999,4348.206,-18688,67294,247,0.158217803082228,-0.088691752394815,0.0753891072993614,0.0974782374420494,0.238938674579624,-0.254106385293158,0.0807219319332287,0.0667387192650635,51938,4509,12042.656,322374.957999999,4348.206,18688,67294,247,481441.819999999,338765.819999998,1.09720443627503,47429,1.12510682971607,435047.819999998,1.09110775480509,0.00247389210473117,1.03116014413907
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,4,6,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,61996,11329,-9709.36199999999,245598.163000001,-1831.98,-18688,101684,1767,0.188857309097112,0.222840732508507,-0.0607822837110304,0.0742628279714124,-0.100669304319156,-0.254106385293158,0.121974157082332,0.477438530126993,61996,11329,9709.36199999999,245598.163000001,1831.98,18688,101684,1767,452603.505000001,234056.821,1.06715955388188,73325,1.19341454150269,392144.821,1.08212300477624,0.00816519960900922,1.10284555104662
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,4,7,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,41997,27394,-3146.04200000002,258881.164,13019.505,-18688,87687,1767,0.127934712080641,0.538838293436142,-0.0196947664955554,0.0782792799112709,0.715436036927135,-0.254106385293158,0.105184177570497,0.477438530126993,41997,27394,3146.04200000002,258881.164,13019.505,18688,87687,1767,452579.711,268754.627,1.07711563703163,69391,1.18303755130464,408911.627,1.0856343108435,0.00712313444681098,1.08972011983065
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,4,8,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,56446,13167,9657.33000000002,198575.829999999,2154.035,-18688,91853,1767,0.171950443081741,0.258994079348532,0.0604565544009016,0.0600444340561714,0.118366578744917,-0.254106385293158,0.110181466607169,0.477438530126993,56446,13167,9657.33000000002,198575.829999999,2154.035,18688,91853,1767,392308.194999999,210387.194999999,1.06036786323207,69613,1.18362313641495,354932.194999999,1.07432993318871,0.00807675250456551,1.10173150710029
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,2,1,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,50586,13701,-8734.66,386777.582,-1831.98,-18688,84535,1767,0.154099229595241,0.269497826471803,-0.0546804807812696,0.116952002752825,-0.100669304319156,-0.254106385293158,0.101403223407369,0.477438530126993,50586,13701,8734.66,386777.582,1831.98,18688,84535,1767,566621.222,376210.942,1.10794882594002,64287,1.16957436930901,508111.942,1.10640885000935,0.00453258259308698,1.05709057668793
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,2,2,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,68709,4594,-2313.38200000001,159731.535000001,-6377.976,-18688,82715,247,0.2093070012703,0.0903636971616279,-0.0144821710279204,0.0482988771594138,-0.350476755687438,-0.254106385293158,0.0992200582497253,0.0667387192650635,68709,4594,2313.38200000001,159731.535000001,6377.976,18688,82715,247,343375.893000001,151040.177000001,1.04333900999861,73303,1.19335651054581,288617.177000001,1.06044223596995,0.00995098118702326,1.12533853336602
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,2,3,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,54846,21697,-12608.978,297958.101000001,-1831.98,-18688,68455,1767,0.16707639161785,0.426778654182812,-0.078934380868912,0.0900951820118122,-0.100669304319156,-0.254106385293158,0.0821145993771982,0.477438530126993,54846,21697,12608.978,297958.101000001,1831.98,18688,68455,1767,477852.059000001,283517.143000001,1.08135154857011,76543,1.20190288783144,411594.143,1.08619608359296,0.00845730441155475,1.1065247849686
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,2,4,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,48291,18491,-14636.75,307980.051,6901.085,-18688,70372,1767,0.147108012026722,0.363716831566317,-0.091628583948917,0.0931255725477059,0.379222167271129,-0.254106385293158,0.0844141200404965,0.477438530126993,48291,18491,14636.75,307980.051,6901.085,18688,70372,1767,487126.886,300244.386,1.08615121291125,66782,1.1761556073731,420477.386000001,1.08805641316574,0.00642838412204533,1.08096932580088
fgridln11-0572,7.23104488876746,0.978555413984822,0.980430414825475,2456,-10.5942057220887,0.100384243923983,0.417809795861373,0.351844254922149,0.747505179681236,0.394507159305022,2.22365561764397,4.10597175119477,18,5,5,9,16,2,2,5,2456,7.23104488876746,-10.5942057220887,0.394507159305022,18,2,70983,8037,11636.122,281028.723000001,-1831.98,-18688,80714,1767,0.216234246913355,0.158087295186766,0.0728441342181044,0.084976155587836,-0.100669304319156,-0.254106385293158,0.0968197761176126,0.477438530126993,70983,8037,11636.122,281028.723000001,1831.98,18688,80714,1767,474685.825000001,290832.865000001,1.0834506996384,79020,1.20843664602171,433645.865,1.09081415725899,0.00856092899787092,1.10782999833655
