rundir,bioboost,biospherism1,biospherism2,boostceil,credit,egoism1,egoism2,frame1,frame2,habitadjust,hedonism1,hedonism2,maxlinks,newsubcatapp,newsubcatstep,planning1,planning2,visits,rep,prep,biospheric.boost.ceiling,biospheric.boost.factor,credit.multiple.limit,habit.adjustment.factor,max.links,visits.per.step,appliance.elect.error,appliance.gas.error,space.heating.elect.error,space.heating.gas.error,space.heating.oil.error,water.heating.elect.error,water.heating.gas.error,water.heating.oil.error,appliance.elect.p.error,appliance.gas.p.error,space.heating.elect.p.error,space.heating.gas.p.error,space.heating.oil.p.error,water.heating.elect.p.error,water.heating.gas.p.error,water.heating.oil.p.error,appliance.elect.abs.error,appliance.gas.abs.error,space.heating.elect.abs.error,space.heating.gas.abs.error,space.heating.oil.abs.error,water.heating.elect.abs.error,water.heating.gas.abs.error,water.heating.oil.abs.error,calibration.error,abs.space.error,rel.space.error,abs.appliances.error,rel.appliances.error,abs.total.error,rel.total.error,abs.appliances.ratio.error,rel.appliances.ratio.error
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,2,5,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,76805,28118,-34875.286,-154896.695,-1831.98,-18688,86456,1767,0.233969701677588,0.553079328861701,-0.218325316138725,-0.046836940771928,-0.100669304319156,-0.254106385293158,0.103707542235849,0.477438530126993,76805,28118,34875.286,154896.695,1831.98,18688,86456,1767,403437.961,191603.961,0.94502174092691,104923,1.2767628222037,17145.9610000001,0.996409291257486,0.0223382711525174,1.28136382649785
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,2,6,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,85752,8548,-34875.286,-211029.098000001,-6377.976,-18688,82914,247,0.261224788207232,0.168138633726076,-0.218325316138725,-0.06380999519828,-0.350476755687438,-0.254106385293158,0.0994587669675116,0.0667387192650635,85752,8548,34875.286,211029.098000001,6377.976,18688,82914,247,448431.360000001,252282.360000001,0.927610865269896,94300,1.24874178334406,93509.3600000013,0.980417261157955,0.0217285483366963,1.2736840045729
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,2,7,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,58560,4263,-34875.286,-126408.291,-1831.98,-18688,93928,1767,0.178390283578407,0.0838529475402742,-0.218325316138725,-0.0382227499343846,-0.100669304319156,-0.254106385293158,0.112670514795142,0.477438530126993,58560,4263,34875.286,126408.291,1831.98,18688,93928,1767,340321.557,163115.557,0.953196117111601,62823,1.16571267290587,23285.557,0.995123536493859,0.0136099230287628,1.17142508458101
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,2,8,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,82336,9436,-34875.286,-199940.345000001,-1831.98,-18688,77720,1767,0.250818688331825,0.185605539054663,-0.218325316138725,-0.0604570297428481,-0.100669304319156,-0.254106385293158,0.0932283494791592,0.477438530126993,82336,9436,34875.286,199940.345000001,1831.98,18688,77720,1767,426594.611000001,236647.611,0.932097052698269,91772,1.24207349884466,84076.6110000005,0.982392668328206,0.0209863095978303,1.26433506569055
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,4,1,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,82142,6974,-42016.57,-162531.755,-3387.227,-18688,80016,743,0.250227709591829,0.137178150632389,-0.263030987855265,-0.0491455946332007,-0.186131827673371,-0.254106385293158,0.0959824962934174,0.200756552283167,82142,6974,42016.57,162531.755,3387.227,18688,80016,743,396498.552,207935.552,0.940335603769893,89116,1.23506757968705,56748.5520000001,0.988115712978035,0.0198420164106586,1.24992201162832
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,4,2,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,84777,13276,-39352.058,-100276.342000001,-31.1150000000016,-18688,96742,1767,0.258254663096424,0.261138102637739,-0.246350682358833,-0.0303210929779983,-0.00170980327508526,-0.254106385293158,0.116046024000422,0.477438530126993,84777,13276,39352.058,100276.342000001,31.1150000000016,18688,96742,1767,354909.515000001,139659.515000002,0.959926522616658,98053,1.25864133703325,38214.4849999985,1.00800288099222,0.0197409127862166,1.24864855127628
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,4,3,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,89824,8774,-42016.57,-67609.2930000005,-31.1150000000016,-18688,104044,1767,0.273629249182835,0.172584039811955,-0.263030987855265,-0.0204433829390159,-0.00170980327508526,-0.254106385293158,0.124805074539496,0.477438530126993,89824,8774,42016.57,67609.2930000005,31.1150000000016,18688,104044,1767,332753.978000001,109656.978000001,0.968535359529148,98598,1.26007892210135,76064.0219999989,1.01592933454043,0.0190797988151875,1.24032142715061
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,4,4,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,91156,-3304,-36550.402,-119982.247000001,-5077.338,-18688,95194,247,0.277686897026524,-0.0649894765829383,-0.228811831726556,-0.0362796726968376,-0.279005275304979,-0.254106385293158,0.11418913407513,0.0667387192650635,91156,3304,36550.402,119982.247000001,5077.338,18688,95194,247,370198.987000001,161609.987000001,0.953628120798167,87852,1.23173343743735,2995.01299999841,1.00062721590018,0.0183366764842948,1.23096135890055
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,4,5,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,87465,4206,-36550.402,-171277.233000001,-3387.227,-18688,75190,743,0.266443069555761,0.0827317610495879,-0.228811831726556,-0.0517900115144534,-0.186131827673371,-0.254106385293158,0.0901935100017753,0.200756552283167,87465,4206,36550.402,171277.233000001,3387.227,18688,75190,743,397506.862000001,211214.862000002,0.939394648510825,91671,1.24180708399717,62298.8620000016,0.986953366543171,0.0205010279018063,1.25822265376796
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,4,6,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,66471,2761,-41712.894,-115650.505000002,-31.1150000000016,-18688,102909,1767,0.202489421785182,0.054308700013769,-0.261129923625892,-0.0349698607380142,-0.00170980327508526,-0.254106385293158,0.123443595169207,0.477438530126993,66471,2761,41712.894,115650.505000002,31.1150000000016,18688,102909,1767,349990.514000002,157394.514000002,0.954837695827305,69232,1.18261814575266,2174.51400000229,0.999544613076483,0.0145413482572719,1.18315693995158
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,4,7,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,84812,210,-38406.744,-218771.187000001,-31.1150000000016,-18688,78366,1767,0.258361282972197,0.00413068707094947,-0.240432853386753,-0.0661510119897872,-0.00170980327508526,-0.254106385293158,0.0940032531559931,0.477438530126993,84812,210,38406.744,218771.187000001,31.1150000000016,18688,78366,1767,441052.046000001,257209.046000001,0.926197216940988,85022,1.22426854616626,110742.046000001,0.976808390457899,0.0201130159075759,1.25333541165874
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,4,8,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,73737,18996,-36550.402,-170736.887,-31.1150000000016,-18688,95476,1767,0.224623707995577,0.373650150475029,-0.228811831726556,-0.0516266242091373,-0.00170980327508526,-0.254106385293158,0.114527404720435,0.477438530126993,73737,18996,36550.402,170736.887,31.1150000000016,18688,95476,1767,415982.404,207318.404,0.940512686344039,92733,1.24460839655191,36030.4040000001,0.992454509453328,0.0201714145438135,1.25407097725564
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,5,1,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,65057,2582,-40027.982,-236761.98,-1831.98,-18688,87960,1767,0.198181978803969,0.0507877810342454,-0.250582083385501,-0.0715909841349705,-0.100669304319156,-0.254106385293158,0.105511652344144,0.477438530126993,65057,2582,40027.982,236761.98,1831.98,18688,87960,1767,454675.941999999,278621.941999999,0.920053065548454,67639,1.17841617692056,139943.942,0.970692926689774,0.0169896542575873,1.21399481187028
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,5,2,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,40160,3091,-34160.178,-231072.541,-6377.976,-18688,76531,247,0.122338691743661,0.0607997796966896,-0.213848616501815,-0.0698706380845369,-0.350476755687438,-0.254106385293158,0.0918020948789183,0.0667387192650635,40160,3091,34160.178,231072.541,6377.976,18688,76531,247,410327.695,271610.695,0.922064851484296,43251,1.11408622345084,170269.695,0.964342104684497,0.0123282076799872,1.1552811165653
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,5,3,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,64102,22911,-38392.05,-221006.321,-1831.98,-18688,73334,1767,0.195272779336459,0.450657959440587,-0.240340866407913,-0.0668268613923539,-0.100669304319156,-0.254106385293158,0.0879671613574969,0.477438530126993,64102,22911,38392.05,221006.321,1831.98,18688,73334,1767,442032.351,261230.351,0.925043355888492,87013,1.2295203477637,117804.351,0.975329401889933,0.020691408618579,1.26062061225798
fgridln11-2179,8.94327475763024,0.697801016594411,0.883050003014723,1499,-7.50891326774539,2.11890839731488,3.39766628779699,0.420042231021476,0.587556706413767,0.348656432762027,0.692431312135309,4.66749508774002,14,0,7,6,10,5,5,4,1499,8.94327475763024,-7.50891326774539,0.348656432762027,14,5,65088,14229,-38392.05,-150528.868000002,-6377.976,-18688,89066,247,0.198276413551082,0.279883553964476,-0.240340866407913,-0.045516217598971,-0.350476755687438,-0.254106385293158,0.106838345016866,0.0667387192650635,65088,14229,38392.05,150528.868000002,6377.976,18688,89066,247,382616.894000002,195298.894000001,0.943961528065591,79317,1.20922006393956,45356.8940000013,0.99050135505271,0.0175312206628043,1.2208161632199
