rundir,bioboost,biospherism1,biospherism2,boostceil,credit,egoism1,egoism2,frame1,frame2,habitadjust,hedonism1,hedonism2,maxlinks,newsubcatapp,newsubcatstep,planning1,planning2,visits,rep,prep,biospheric.boost.ceiling,biospheric.boost.factor,credit.multiple.limit,habit.adjustment.factor,max.links,visits.per.step,appliance.elect.error,appliance.gas.error,space.heating.elect.error,space.heating.gas.error,space.heating.oil.error,water.heating.elect.error,water.heating.gas.error,water.heating.oil.error,appliance.elect.p.error,appliance.gas.p.error,space.heating.elect.p.error,space.heating.gas.p.error,space.heating.oil.p.error,water.heating.elect.p.error,water.heating.gas.p.error,water.heating.oil.p.error,appliance.elect.abs.error,appliance.gas.abs.error,space.heating.elect.abs.error,space.heating.gas.abs.error,space.heating.oil.abs.error,water.heating.elect.abs.error,water.heating.gas.abs.error,water.heating.oil.abs.error,calibration.error,abs.space.error,rel.space.error,abs.appliances.error,rel.appliances.error,abs.total.error,rel.total.error,abs.appliances.ratio.error,rel.appliances.ratio.error
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,7,1,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-50036,28985,-37309.592,-349177.585000001,-1831.98,-18688,94872,1767,-0.152423774404528,0.570133165483192,-0.233564492299988,-0.105582690886528,-0.100669304319156,-0.254106385293158,0.113802881778008,0.477438530126993,50036,28985,37309.592,349177.585000001,1831.98,18688,94872,1767,582667.157000001,388319.157000001,0.888576879594936,21051,0.94447228758032,331419.157000002,0.930594169409546,0.00118399958623717,1.01491317980165
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,7,2,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-52507,34531,-37309.592,-325858.896000001,-1831.98,-18688,105368,1767,-0.159951137634074,0.679222644033124,-0.233564492299987,-0.0985316943783588,-0.100669304319156,-0.254106385293158,0.126393267214617,0.477438530126993,52507,34531,37309.592,325858.896000001,1831.98,18688,105368,1767,577861.468000001,365000.468000001,0.895267873447025,17976,0.952583432689366,294529.468,0.938319611500598,0.00120688638792506,1.01520145269687
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,7,3,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-43798,32938,-37309.592,-402366.059,-1831.98,-18688,91242,1767,-0.133421066259683,0.647888432109208,-0.233564492299988,-0.121665573781397,-0.100669304319156,-0.254106385293158,0.109448546875675,0.477438530126993,43798,32938,37309.592,402366.059,1831.98,18688,91242,1767,629940.631,441507.631000001,0.873315140286351,10860,0.971353809468542,378046.631000001,0.920829439480839,0.00435615182606269,1.05486832612149
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,7,4,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-47879,36317,-37309.592,-371840.27,-6377.976,-18688,88198,247,-0.14585294377477,0.714353154074628,-0.233564492299988,-0.112435327962341,-0.350476755687438,-0.254106385293158,0.105797143172451,0.0667387192650635,47879,36317,37309.592,371840.27,6377.976,18688,88198,247,606856.838,415527.838,0.880769703244052,11562,0.969502094389989,357332.838,0.925167323931628,0.00380456909196662,1.0479208131454
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,7,5,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-44711,22713,-37309.592,-316389.851000001,-4855.404,-18688,107124,743,-0.136202321876266,0.446763311630835,-0.233564492299987,-0.0956684886796722,-0.26680975931421,-0.254106385293158,0.128499661729355,0.200756552283167,44711,22713,37309.592,316389.851000001,4855.404,18688,107124,743,552533.847000001,358554.847000001,0.897117360375038,21998,0.941974318663811,291373.847000001,0.938980461943029,0.000253137072427245,1.00318841215779
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,7,6,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-47697,28792,-37309.592,-353202.037,-5682.936,-18688,93949,479,-0.145298520420753,0.566336867365605,-0.233564492299988,-0.10679958592721,-0.312283547642598,-0.254106385293158,0.112695705162346,0.129424479870305,47697,28792,37309.592,353202.037,5682.936,18688,93949,479,585799.565,396194.565000001,0.886317133924385,18905,0.950132943646665,339359.565000001,0.928931288429896,0.00181203871868746,1.022823706641
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,7,7,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-56302,38570,-37309.592,-345432.921999999,-1831.98,-18688,91355,1767,-0.171511778449991,0.758669525364386,-0.233564492299987,-0.104450397139771,-0.100669304319156,-0.254106385293158,0.109584095042056,0.477438530126993,56302,38570,37309.592,345432.921999999,1831.98,18688,91355,1767,591256.493999999,384574.493999999,0.88965136183153,17732,0.953227048756555,327872.493999999,0.931336911903878,0.00186604863034012,1.02350399363849
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,7,8,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-33541,22424,-37309.592,-412254.11,-4855.404,-18688,81065,743,-0.102175350093978,0.441078699423671,-0.233564492299988,-0.124655476561678,-0.26680975931421,-0.254106385293158,0.0972408151123011,0.200756552283167,33541,22424,37309.592,412254.11,4855.404,18688,81065,743,610880.106,454419.106000001,0.869610360834711,11117,0.970675902381379,402416.106000001,0.91572598176663,0.00476412150672374,1.06000694717511
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,6,1,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-47397,21064,-36290.808,-362857.319,-31.1150000000016,-18688,83590,1767,-0.144384635771273,0.414327583154665,-0.227186728433705,-0.10971910510204,-0.00170980327508526,-0.254106385293158,0.100269656883208,0.477438530126993,47397,21064,36290.808,362857.319,31.1150000000016,18688,83590,1767,571685.242,399179.242000001,0.885460719764161,26333,0.930539582388132,358843.242000001,0.924851014985892,0.000488328900212109,1.0061507932738
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,6,2,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-27800,29046,-36290.808,-353379.390000001,-3387.227,-18688,79135,743,-0.0846866441851043,0.571333031727611,-0.227186728433705,-0.106853213100835,-0.186131827673371,-0.254106385293158,0.0949257004121624,0.200756552283167,27800,29046,36290.808,353379.390000001,3387.227,18688,79135,743,548469.425000001,393057.425000001,0.887217295355122,1246,1.00328666237589,330621.425000001,0.930761230518958,0.0061863335897443,1.07792055521747
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,6,3,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-35183,14990,-36290.808,-397496.043000001,-3387.227,-18688,80324,743,-0.107177345408796,0.29485237711206,-0.227186728433705,-0.120193001038962,-0.186131827673371,-0.254106385293158,0.0963519550124033,0.200756552283167,35183,14990,36290.808,397496.043000001,3387.227,18688,80324,743,587102.078,437174.078000001,0.874558596832331,20193,0.946735494898551,394988.078000001,0.917281560079169,0.00254930592279502,1.03211002608277
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,6,4,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-50376,37454,-36290.808,-474558.164000001,-31.1150000000016,-18688,64981,1767,-0.153459510340605,0.736717874073054,-0.227186728433705,-0.14349468605578,-0.00170980327508526,-0.254106385293158,0.0779473929169486,0.477438530126993,50376,37454,36290.808,474558.164000001,31.1150000000016,18688,64981,1767,684146.087000001,510880.087000001,0.853409618299232,12922,0.965914726146639,475742.087000001,0.90037004802631,0.00577959880336927,1.0727974883927
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,6,5,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-47125,29046,-36290.808,-267039.574,-5077.338,-18688,91081,247,-0.143556047022412,0.571333031727611,-0.227186728433705,-0.0807461819065854,-0.279005275304979,-0.254106385293158,0.109255420727114,0.0667387192650635,47125,29046,36290.808,267039.574,5077.338,18688,91081,247,494594.72,308407.72,0.911506424805586,18079,0.952311742300347,253846.720000001,0.946839396359148,0.000458858224992031,1.00577959257108
fgridln11-0097,2.06549684590758,0.0426228682949557,0.736005521787441,2019,9.89758332412062,4.700502890555,4.81581566812461,0.792719628004384,0.844650881171623,0.729231892212511,1.75276424743876,3.90964668605369,6,1,2,16,16,1,6,6,2019,2.06549684590758,9.89758332412062,0.729231892212511,6,1,-20419,26524,-36290.808,-379261.986000001,-5077.338,-18688,84535,247,-0.0622020355257426,0.521725446999351,-0.227186728433705,-0.114679471859137,-0.279005275304979,-0.254106385293158,0.101403223407369,0.0667387192650635,20419,26524,36290.808,379261.986000001,5077.338,18688,84535,247,571043.132000001,420630.132000001,0.879305666488574,6105,1.01610359053357,348431.132000001,0.927031520027576,0.00762831017343156,1.09608310891451
